ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
68103,Lee Sang-Hwa,F,20.0,165.0,62.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 1,000 metres",No Medal
74363,Gabriel Maurice Mandrillon,M,25.0,,,France,FRA,1928 Winter,1928,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,No Medal
618,Aleksandr Veniaminovich Abushakhmetov,M,25.0,189.0,81.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Team",Bronze
107743,Kroly Schupkgel,M,27.0,157.0,55.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Parallel Bars,No Medal
98280,Hernn Leopoldo Raffo Abarca,M,27.0,,79.0,Chile,CHI,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,No Medal
130113,Rosemarie Whyte,F,21.0,174.0,65.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 400 metres,No Medal
23286,Francesco Costa,M,28.0,185.0,90.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Four,No Medal
14316,Brendan Boyce,M,29.0,183.0,76.0,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,No Medal
1607,Anatoly Vasilyevich Akentyev,M,28.0,185.0,80.0,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,No Medal
36779,Elbieta Franke-Cymerman,F,32.0,160.0,58.0,Poland,POL,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Individual",No Medal
67473,Le Huilin,F,27.0,172.0,62.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",No Medal
119147,Nabiba Naftali Temu,M,23.0,174.0,62.0,Kenya,KEN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Marathon,No Medal
93650,Lars-Erik Jrgen Persson,M,30.0,186.0,77.0,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Men's Singles,No Medal
24440,"Clifton Emmett ""Cliff"" Cushman",M,22.0,188.0,72.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres Hurdles,Silver
29798,Brennon James Dowrick,M,20.0,170.0,70.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,No Medal
51174,Muriel Hurtis-Houairi,F,25.0,180.0,68.0,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
79538,Ernest Mignard,M,,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Bantamweight,No Medal
69397,Li Jianrou,F,27.0,160.0,55.0,China,CHN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",No Medal
108451,Edgar Isaac Seligman,M,65.0,174.0,80.0,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No Medal
44627,Michael Florian Hadschieff,M,24.0,185.0,75.0,Austria,AUT,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Men's 5,000 metres",No Medal
73577,Mohamed Ali Aly Mahmoud,M,,,,Egypt,EGY,1924 Summer,1924,Summer,Paris,Cycling,Cycling Men's 50 kilometres,No Medal
59384,Aleksandr Viktorovich Khoroshilov,M,21.0,182.0,80.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Super G,No Medal
78147,Nasreddine Megdich,M,24.0,179.0,80.0,Qatar,QAT,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,No Medal
124799,Hadriaan van Nes,M,26.0,192.0,89.0,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,Silver
21974,"Nicholas ""Nick"" Cleaver",M,16.0,177.0,75.0,Australia,AUS,1992 Winter,1992,Winter,Albertville,Freestyle Skiing,Freestyle Skiing Men's Moguls,No Medal
19150,Cinzia Cavazzuti,F,30.0,168.0,57.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Lightweight,No Medal
106064,Ivan Satrapa,M,30.0,182.0,88.0,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,No Medal
64751,"Frederik Carel ""Frits"" Kuipers",M,20.0,,,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Bronze
121302,Todd Torres Bost,M,28.0,,,Puerto Rico,PUR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Breaststroke,No Medal
70850,John Emrys Lloyd,M,30.0,,,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",No Medal
56282,Rubn Junco Borrell,M,18.0,154.0,76.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,No Medal
13837,Stephanus Jan Ferdinand Botha,M,29.0,192.0,86.0,South Africa,RSA,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,No Medal
26091,Gino De Finetti,M,71.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Paintings",No Medal
31351,Ren cuyer,M,23.0,190.0,73.0,France,FRA,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No Medal
132329,Tokuo Yamamoto,M,,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No Medal
3914,Frank ivind Stefan Andersson,M,28.0,186.0,93.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze
118780,Jai Desmond Taurima,M,28.0,188.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,Silver
51110,Joanna Huoareau,F,21.0,160.0,54.0,Seychelles,SEY,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,No Medal
58825,Ralph Kern,M,21.0,171.0,65.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,No Medal
59060,Abdul Rahman Khalid,M,22.0,180.0,69.0,Bahrain,BRN,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,No Medal
87268,Christian Nsiah,M,24.0,190.0,79.0,Ghana,GHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,No Medal
65053,Hanna Marjaana Kuoppala,F,30.0,179.0,79.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,No Medal
13257,Jorge L. Bonnet,M,19.0,,,Puerto Rico,PUR,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Half-Middleweight,No Medal
33686,Simone Facey,F,31.0,162.0,53.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
81767,Blanca Jeanette Morales Macella,F,22.0,173.0,57.0,Guatemala,GUA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Butterfly,No Medal
112228,"David ""Dave"" Smith",M,26.0,193.0,115.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Hammer Throw,No Medal
93491,Nataliya Lvovna Permyakova,F,23.0,165.0,51.0,Belarus,BLR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,No Medal
115713,Roberto Strauss,M,20.0,180.0,70.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No Medal
135498,Denis vegelj,M,20.0,,,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,Bronze
71552,Pascal Loretan,M,23.0,168.0,66.0,Switzerland,SUI,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No Medal
95483,Pavel Ploc,M,28.0,176.0,73.0,Czechoslovakia,TCH,1972 Winter,1972,Winter,Sapporo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,No Medal
101908,Lynn Joyce Roethke,F,31.0,162.0,60.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Middleweight,No Medal
37623,Manuel Fumic,M,30.0,173.0,68.0,Germany,GER,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Mountainbike, Cross-Country",No Medal
109256,Yevgeniya Anatolyevna Shapovalova,F,27.0,168.0,57.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,No Medal
28149,Iakovidis Diakoumakos,M,,,,Greece,GRE,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Pairs,No Medal
74618,Jari Sakari Mantila,M,20.0,189.0,73.0,Finland,FIN,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Men's Individual,No Medal
9037,David Beard,M,26.0,196.0,95.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,No Medal
106027,Rikio Sato,M,24.0,172.0,75.0,Japan-2,JPN,1972 Winter,1972,Winter,Sapporo,Bobsleigh,Bobsleigh Men's Two,No Medal
109151,Zain Shaito,M,21.0,185.0,72.0,Lebanon,LIB,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Individual",No Medal
24624,Sergio D'Asnasch,M,22.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,No Medal
27534,Jan Cornelis den Boer,M,34.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Water Polo,Water Polo Men's Water Polo,No Medal
75675,Carlo Martinenghi,M,,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres, Team",No Medal
116157,Ioan Silviu Suciu,M,26.0,169.0,66.0,Romania,ROU,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,No Medal
87687,Slavko Obadov,M,28.0,180.0,80.0,Yugoslavia,YUG,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Middleweight,Bronze
44239,Astrid Murielle Guyart,F,29.0,174.0,59.0,France,FRA,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's Foil, Team",No Medal
61263,Aleksey Vasilyevich Klimov,M,40.0,182.0,88.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No Medal
85148,Dalimil Nejezchleba,M,19.0,185.0,70.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Air Rifle, 10 metres",No Medal
33389,Hans Ettlin,M,23.0,162.0,56.0,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Parallel Bars,No Medal
99103,Rajyavardhan Singh Rathore,M,34.0,188.0,85.0,India,IND,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Double Trap,Silver
11975,"David John ""Dave"" Black",M,27.0,183.0,66.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Marathon,No Medal
129983,Brenda S. White (-Smith),F,26.0,173.0,59.0,United States,USA,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,No Medal
78780,Wieger Emile Mensonides,M,22.0,178.0,81.0,Netherlands,NED,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
28076,Jorge Santos di Giandomnico y Flia,M,45.0,184.0,84.0,Argentina,ARG,1976 Summer,1976,Summer,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",No Medal
88429,Ibrahim Okash Omar,M,19.0,180.0,65.0,Somalia,SOM,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,No Medal
38939,Jan Gsienica Ciaptak,M,25.0,,,Poland,POL,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Combined,No Medal
970,Lena Kristina Adler,F,18.0,162.0,56.0,Sweden,SWE,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Horse Vault,No Medal
40827,Steven Lawrence Gluckstein,M,22.0,170.0,63.0,United States,USA,2012 Summer,2012,Summer,London,Trampolining,Trampolining Men's Individual,No Medal
128528,Wang Min,F,24.0,174.0,63.0,China,CHN,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,No Medal
42601,Ludwig Gredler,M,26.0,181.0,79.0,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,No Medal
13159,Oliver Bone,M,27.0,180.0,69.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's Two Person Dinghy,No Medal
57373,Tom Kapusta,M,26.0,182.0,86.0,Czech Republic,CZE,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,No Medal
127384,Harald von Musil,M,44.0,176.0,,30. Februar,AUT,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed Two Person Keelboat,No Medal
107569,Clara Marie Schroth-Lomady,F,31.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,No Medal
128455,Wang Haibo,M,22.0,181.0,77.0,China,CHN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,No Medal
83507,Yoshitaka Muroya,M,22.0,168.0,58.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 800 metres,No Medal
114177,Konrad Stheli,M,39.0,168.0,,Switzerland,SUI,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Free Rifle, Any Position, 300 metres",Silver
102471,Mauri Uolevi Rppnen,M,38.0,176.0,71.0,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No Medal
17210,Oscar Caceres Lpez,M,48.0,171.0,67.0,Peru,PER,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No Medal
96548,Annette Poulsen,F,19.0,170.0,56.0,Denmark,DEN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 400 metres Individual Medley,No Medal
100690,Josef Rieder,M,18.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",No Medal
107740,Karel Johan Schummelketel,M,34.0,,,Netherlands,NED,1932 Summer,1932,Summer,Los Angeles,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No Medal
11951,Ole Einar Bjrndalen,M,40.0,178.0,65.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,No Medal
65873,Pascal Laget,M,20.0,184.0,72.0,France,FRA,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No Medal
80289,Nemanja Mirosavljev,M,30.0,185.0,70.0,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",No Medal
31393,Sylvia Eder,F,28.0,172.0,60.0,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Super G,No Medal
32404,Amanda Elmore,F,25.0,180.0,80.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
92589,Alicja Iwona Pczak (-Graczyk),F,26.0,168.0,52.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,No Medal
33453,Jonty Evans,M,44.0,193.0,82.0,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No Medal
112867,Flemming Bjarne Solberg,M,22.0,168.0,62.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,No Medal
14921,Karine Brmond (-Loureiro),F,21.0,174.0,58.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,No Medal
98437,"Alexandra Rose ""Aly"" Raisman",F,18.0,157.0,52.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,No Medal
103755,Viktor Ryabchenko,M,23.0,186.0,75.0,Kazakhstan,KAZ,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Slalom,No Medal
60368,Kim Yong-Woon,M,18.0,,,South Korea,KOR,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,No Medal
67435,Mohamed Lazhari,M,22.0,175.0,65.0,France,FRA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,No Medal
93504,Leinier Eunice Per Justiz,M,23.0,192.0,94.0,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Super-Heavyweight,No Medal
9956,"Stylianos ""Stelios"" Benardis",M,,,,Greece,GRE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Pentathlon,No Medal
89478,Annabelle Orme,F,21.0,160.0,54.0,United States,USA,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,No Medal
13580,Inga Gennadyevna Borodich,F,17.0,,,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,No Medal
130490,Robert Edward Wilkinson,M,,,,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 1,500 metres Walk",No Medal
123483,Carlos Alberto Uribe Gmez,M,22.0,172.0,73.0,Colombia,COL,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,No Medal
91040,Pang Qing,F,22.0,160.0,46.0,China-2,CHN,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,No Medal
73862,Vadim Gennadyevich Makhnyov,M,28.0,196.0,100.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
29389,Tolyashboy Doniyorov,M,23.0,166.0,51.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Flyweight,No Medal
93429,Rita Peri,F,15.0,159.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,No Medal
78504,Vasily Stepanovich Melnikov,M,24.0,171.0,72.0,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Downhill,No Medal
51524,Bruce Bernard Ibbetson,M,31.0,188.0,83.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Silver
131149,Marek Krzysztof Witkowski,M,22.0,185.0,87.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No Medal
4958,Alberto Areces Fernndez,M,21.0,,,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Free Pistol, 50 metres",No Medal
37129,Simon Frey,M,,,,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Music, Instrumental And Chamber",No Medal
42048,Stephen James Gough,M,21.0,182.0,75.0,Canada,CAN,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",No Medal
8229,Bla Bartalos,M,28.0,182.0,82.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,No Medal
3439,Mashallah Amin Sorour,M,33.0,165.0,69.0,Iran,IRI,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,No Medal
106121,"Charles Edward ""Charley"" Saunders",M,29.0,,,New Zealand,NZL,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,No Medal
68236,Gerard Leembruggen,M,27.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Tennis,Tennis Men's Singles,No Medal
31316,Emilio Echeverry de la Roche,M,27.0,175.0,68.0,Colombia,COL,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Individual",No Medal
87298,"Lawrence Adam ""Larry"" Nuesslein",M,24.0,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Small-Bore Rifle, Standing, 50 metres",Gold
100640,Hana n,F,19.0,157.0,40.0,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Uneven Bars,No Medal
97338,Evangelia Psarra,F,38.0,172.0,63.0,Greece,GRE,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,No Medal
132901,Radiya Nikolayevna Yeroshina (-Nurgayeva),F,29.0,,,Soviet Union,URS,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Silver
72208,Yevgeniy Yuryevich Lukyanenko,M,23.0,190.0,79.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Pole Vault,Silver
15178,Okkert Brits,M,22.0,198.0,96.0,South Africa,RSA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Pole Vault,No Medal
106042,Tokio Sato,M,25.0,163.0,61.0,Japan,JPN,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,No Medal
83154,Walter Mller,M,24.0,174.0,67.0,Switzerland,SUI,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,No Medal
77641,"Gerald ""Gerry"" McIntyre",M,31.0,163.0,54.0,Ireland,IRL,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Marathon,No Medal
56753,"Roalia ""Ra"" Kajzer (-Piesiur)",F,18.0,,,Poland,POL,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 200 metres Breaststroke,No Medal
16125,Pl Budai,M,27.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Welterweight,No Medal
45498,Han Yucheng,M,25.0,178.0,55.0,China,CHN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 50 kilometres Walk,No Medal
108257,Celina Seghi,F,27.0,,,Italy,ITA,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Downhill,No Medal
62189,Ivan Petkov Kolev,M,26.0,168.0,66.0,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,Bronze
64033,Byron Lester Krieger,M,36.0,174.0,73.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Individual",No Medal
67178,"John Jacob ""Jack"" Lauterwasser",M,23.0,,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Team",Silver
41892,Peter Gorny,M,27.0,189.0,84.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,No Medal
35037,Francesca Ferretti,F,24.0,180.0,70.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,No Medal
48649,Blair Hilton,M,22.0,181.0,78.0,New Zealand,NZL,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,No Medal
49702,Sylvia Honegger (-Wigger),F,25.0,165.0,51.0,Switzerland,SUI,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,No Medal
105984,Ayumi Sato,F,20.0,160.0,56.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,No Medal
8004,Alizee Baron,F,21.0,175.0,64.0,France,FRA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,No Medal
45169,Rashid Salih Hamad Al-Athba,M,20.0,182.0,85.0,Qatar,QAT,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Skeet,No Medal
74233,Takhir Mamashayev,M,28.0,176.0,65.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Marathon,No Medal
29177,Irina Yuryevna Dolgova,F,20.0,153.0,48.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,No Medal
6275,Ormerod Maxwell Ayrton,M,,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No Medal
25639,Natalie Davies,F,17.0,150.0,47.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Floor Exercise,No Medal
